,mfcc_0_mean,mfcc_0_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var,mfcc_14_mean,mfcc_14_var,mfcc_15_mean,mfcc_15_var,mfcc_16_mean,mfcc_16_var,mfcc_17_mean,mfcc_17_var,mfcc_18_mean,mfcc_18_var,mfcc_19_mean,mfcc_19_var,mfcc_20_mean,mfcc_20_var,chroma_stft_mean,chroma_stft_var,spc_mean,spc_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,beat_mean,beat_var,tempo,Genre
0,-272.44873046875,9914.5205078125,104.59971618652344,796.8814697265625,17.364023208618164,1121.7532958984375,43.45046615600586,426.6363830566406,-1.9945592880249023,316.6776123046875,33.597389221191406,152.1612548828125,-9.850430488586426,183.28895568847656,22.681241989135742,119.0463638305664,-4.131642818450928,167.588134765625,23.588512420654297,137.31658935546875,-4.489017009735107,241.40365600585938,15.769784927368164,182.63302612304688,0.15597720444202423,153.1005401611328,6.10380220413208,164.8634796142578,-7.119801044464111,125.68810272216797,3.7440333366394043,79.67221069335938,-0.8367096781730652,83.24789428710938,-1.7097045183181763,104.52876281738281,-2.738884925842285,146.808349609375,10.191428184509277,108.3799057006836,-3.59386944770813,123.83568572998047,0.6024920344352722,0.08232742547988892,1812.023337234602,611736.4398353447,4190.710786160417,3659129.5789180063,0.06493861570431245,0.0022003942908432055,0.09410809876676815,0.02425470129417934,122.72727272727273,disco
1,-239.68035888671875,7963.1669921875,69.55916595458984,1600.3316650390625,24.428071975708008,1466.06494140625,34.03396987915039,431.3109130859375,25.45771026611328,366.53411865234375,16.46651268005371,213.60704040527344,10.267213821411133,162.68800354003906,8.71507740020752,165.00851440429688,5.523794651031494,134.5323028564453,5.716472148895264,97.98797607421875,5.236895561218262,125.36856079101562,3.8933420181274414,88.72628021240234,7.242583274841309,96.46739959716797,2.1127429008483887,73.47210693359375,3.984074354171753,79.68562316894531,3.9601223468780518,72.77722930908203,-0.1954236924648285,69.75857543945312,0.8214737176895142,69.58836364746094,-0.4765744209289551,60.99462890625,-4.398453235626221,64.2797622680664,-3.637054443359375,51.28614044189453,0.6574406623840332,0.07208792120218277,2562.5032536860126,1732513.184863015,5534.977830181331,6435317.861527415,0.10083059955041108,0.009244235267435464,0.13396757880898202,0.02693196917859346,111.36363636363636,disco
2,-148.99246215820312,4892.36474609375,78.93091583251953,730.8624267578125,16.907386779785156,746.155029296875,-1.1179447174072266,584.1843872070312,3.5996768474578857,313.0476989746094,12.199915885925293,295.1922302246094,4.069713115692139,225.15994262695312,0.9762516617774963,170.92051696777344,-6.0315937995910645,192.490234375,9.073046684265137,132.47946166992188,-2.3705286979675293,137.91525268554688,4.184808731079102,107.88081359863281,0.48760858178138733,119.20896911621094,3.1075961589813232,107.81428527832031,0.37772488594055176,102.65534973144531,0.8843790888786316,115.54203033447266,1.5023062229156494,101.92568969726562,1.6155004501342773,107.722900390625,2.950995922088623,120.83021545410156,2.842794895172119,118.67630767822266,-2.4297358989715576,118.11196899414062,0.4290107786655426,0.08938970416784286,2887.091056119151,583877.874156266,6521.873369150361,2346773.5772822956,0.143204988784403,0.0039618982995722266,0.11836448242330447,0.027499401917954983,122.72727272727273,disco
3,-95.73585510253906,2036.9310302734375,65.9286117553711,447.23883056640625,10.254435539245605,352.63201904296875,15.791359901428223,180.1930694580078,5.742119789123535,130.8609161376953,10.708318710327148,142.7012481689453,2.0718183517456055,90.3390884399414,6.7735114097595215,72.1894302368164,3.6681501865386963,72.96309661865234,9.329235076904297,74.10678100585938,3.2452268600463867,73.72857666015625,2.2991998195648193,72.63319396972656,-1.8003329038619995,69.9275894165039,-2.328347682952881,70.53755187988281,0.2675286829471588,59.41274642944336,0.32313159108161926,68.43730926513672,2.5342068672180176,80.69470977783203,1.8454090356826782,76.66380310058594,-0.8406617641448975,67.73442077636719,-1.8959139585494995,69.69709777832031,-1.6663395166397095,81.8778076171875,0.5062061548233032,0.07509399205446243,3134.0021107610364,391210.5747002175,6817.219605830945,1500249.218485792,0.1617868716898307,0.0037731040085595877,0.14641748528406398,0.03495822200913421,136.67355371900825,disco
4,-206.34706115722656,3386.483642578125,103.42155456542969,891.6958618164062,-19.670818328857422,464.5518798828125,58.2598876953125,207.3822784423828,-22.020166397094727,188.92770385742188,26.98969078063965,234.51492309570312,-14.009203910827637,111.57418060302734,18.118688583374023,117.24279022216797,-9.15744400024414,111.66480255126953,14.098787307739258,94.85250854492188,-7.763376235961914,132.12962341308594,10.950304985046387,96.0713882446289,-3.8374717235565186,105.37859344482422,4.604106903076172,97.82218933105469,1.0493837594985962,103.34111785888672,3.4171972274780273,88.28684997558594,3.0134997367858887,83.50797271728516,4.592356204986572,78.18627166748047,2.9873862266540527,92.98582458496094,1.4949262142181396,85.09784698486328,0.47129881381988525,114.0912857055664,0.5140621066093445,0.08220688998699188,2255.6412477697695,484911.9980761626,4597.7828507570875,1260961.3697332311,0.13458433648769932,0.005224993393537664,0.15302920624767616,0.035413114635664884,101.92604006163329,disco
5,-291.78033447265625,3421.322265625,104.57825469970703,727.429443359375,20.148401260375977,519.019287109375,49.884212493896484,288.58917236328125,-6.007396697998047,147.1021728515625,15.24503231048584,334.5509948730469,-13.1940279006958,149.12576293945312,22.613306045532227,115.58499145507812,-17.86604118347168,153.94967651367188,14.749312400817871,131.64651489257812,-13.547040939331055,107.5892105102539,5.859315872192383,104.54689025878906,-12.61670207977295,94.517333984375,1.691725492477417,86.91397094726562,-6.137606143951416,91.99727630615234,2.37728214263916,80.72793579101562,-7.077335357666016,98.40221405029297,0.299541711807251,88.72107696533203,-2.821720600128174,92.5355224609375,-2.320622205734253,70.2187271118164,-2.956998348236084,93.91256713867188,0.5646620392799377,0.08347530663013458,1959.6721153849337,565777.5579573364,4515.4346401365565,2969839.402070158,0.08466512197491999,0.0032711286976378835,0.11353367781544192,0.025519881451610764,98.58420268256334,disco
6,-170.03477478027344,6329.58544921875,99.30030822753906,763.9014892578125,2.810288906097412,819.09326171875,31.535640716552734,318.4607849121094,-16.05999755859375,329.0382385253906,15.887948989868164,378.0283508300781,-12.512378692626953,203.71142578125,15.548937797546387,203.5264434814453,-16.582622528076172,151.88607788085938,15.866229057312012,185.45396423339844,-13.660783767700195,226.45846557617188,11.722830772399902,212.3057098388672,-8.436214447021484,212.83082580566406,8.926406860351562,178.59262084960938,-10.169230461120605,184.3903350830078,-0.5847410559654236,115.67417907714844,-11.159127235412598,134.55746459960938,-0.5636776089668274,177.6070556640625,0.10181476175785065,174.9038848876953,0.19534562528133392,132.27163696289062,-6.3125104904174805,122.62568664550781,0.40014612674713135,0.11045433580875397,2286.2757823404067,578277.556977158,5032.6611766555125,2907672.8590421737,0.11569737158970268,0.004163596772091442,0.12751626098565066,0.029058837826568082,125.2840909090909,disco
7,-76.69828033447266,1220.8973388671875,65.55043029785156,483.8868103027344,-14.8662109375,355.78216552734375,26.46957015991211,177.7686309814453,6.2417521476745605,212.66249084472656,15.227203369140625,137.83692932128906,3.83927059173584,145.2452850341797,11.373775482177734,102.12065124511719,0.6123350262641907,100.30693054199219,10.089999198913574,92.93448638916016,3.583921432495117,85.63367462158203,4.9169158935546875,101.52932739257812,-2.1213114261627197,81.09122467041016,1.4164729118347168,69.28502655029297,0.8012989163398743,89.91051483154297,-0.8166775107383728,93.15145874023438,-0.7357452511787415,105.93437194824219,4.720701694488525,100.87017059326172,-1.7804886102676392,98.48257446289062,-1.0154200792312622,104.3781967163086,-0.7366017699241638,136.18064880371094,0.5094084739685059,0.08800937235355377,2749.1230061686556,414645.8161072422,5633.702091966288,1405334.157013617,0.14989851623740202,0.005000326680110066,0.19748831050175042,0.05047338583116443,107.38636363636364,disco
8,-170.3756103515625,2462.89111328125,106.62942504882812,965.6188354492188,-7.471310615539551,728.4222412109375,30.808481216430664,338.12176513671875,-8.162711143493652,172.93263244628906,0.11771651357412338,196.87709045410156,9.13974380493164,122.7257308959961,5.679046630859375,148.82872009277344,7.920828819274902,125.66864776611328,5.564953804016113,102.03573608398438,0.3450182378292084,103.39781951904297,-3.8816497325897217,82.39348602294922,-1.8109463453292847,81.77703094482422,0.15579304099082947,99.88322448730469,7.978173732757568,120.39836883544922,4.404092788696289,107.29590606689453,4.074666500091553,138.4588165283203,5.444605827331543,147.11016845703125,1.614703893661499,117.65141296386719,1.8389555215835571,178.6128692626953,-0.417668879032135,126.72518157958984,0.4262462854385376,0.08854974806308746,2079.6272474314105,345417.0748977663,4404.044555785767,2014944.9085496606,0.10094278567805355,0.0012612946224291953,0.15017724756873962,0.033119387431571105,111.36363636363636,disco
9,-142.38006591796875,2525.581787109375,55.03468704223633,621.079833984375,23.529251098632812,318.6236572265625,30.27349281311035,268.4490966796875,9.008785247802734,222.3350372314453,2.5821080207824707,136.72366333007812,8.774410247802734,116.88072204589844,3.4104866981506348,97.91424560546875,-1.2262049913406372,75.11824798583984,1.2851684093475342,98.51011657714844,0.9741604328155518,85.73583984375,-1.037491798400879,84.73810577392578,-3.026733636856079,68.81085205078125,-3.2309980392456055,69.40772247314453,-4.615518569946289,58.75767517089844,-1.8342878818511963,69.19645690917969,-1.5824754238128662,102.4937515258789,-0.7083977460861206,73.6384048461914,-0.09820500016212463,87.9018783569336,-0.2953925132751465,75.6791000366211,-1.0484747886657715,62.587894439697266,0.5697116255760193,0.08264365792274475,3449.9054252861793,949297.2390327251,7419.308432125498,2434352.5116993445,0.17277508068655498,0.011818457884640664,0.15271495697158444,0.03438303385418775,120.27272727272727,disco
